商品编码,疾病分类统一,工业采购价,客户采购价格,建议零售价,工业毛利额,客户毛利额,客户毛利率,品牌名称_京鸿阁,品牌名称_其他,品牌名称_小葫芦宝,品牌名称_蜀汉本草,品牌名称_驰铭,医保类型_乙类,医保类型_医保,医保类型_甲类,医保类型_非医保
7073897407373115392,中药饮片,-0.2081638216493387,-0.2300062581520752,-0.2731864021204552,-0.2678146005821023,-0.3131936796125846,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7072085058852749312,中药饮片,-0.1811038740427391,-0.2039418939930646,-0.2443882169056515,-0.2468687590223611,-0.2819605700116807,-0.8532529795198881,True,False,False,False,False,False,True,False,False
7073898843146027008,中药饮片,1.2173155611983175,1.1456129613512591,1.094727395582718,0.8449332322791514,1.0355087804264484,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7072085258304749568,中药饮片,-0.2226602221528742,-0.2459344806936927,-0.2890254039885971,-0.2861422119468759,-0.3288102344130366,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7072084844699975680,中药饮片,-0.2323244891552312,-0.2459344806936927,-0.287585494727857,-0.2599599099971994,-0.3259708608129544,-0.8769297893801766,True,False,False,False,False,False,True,False,False
7072827673097011200,中药饮片,-0.1907681410450961,-0.1938057523756716,-0.2371886706019506,-0.1840312343431373,-0.2777015096115575,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7073896423519420416,中药饮片,1.2173155611983175,1.1456129613512591,1.094727395582718,0.8449332322791514,1.0355087804264484,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7076388251321761792,中药饮片,0.0141143194048721,-0.0156992639557662,-0.0572000130094278,-0.095011407714237,-0.0974012860063393,-0.8870769936060148,True,False,False,False,False,False,True,False,False
7077205165400915968,中药饮片,-0.0535355496116268,-0.0779641338911803,-0.121995929742736,-0.1369030908337195,-0.1641265656082704,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7072085898091036672,中药饮片,-0.001348507798899,-0.0272834258042153,-0.0715991056168296,-0.095011407714237,-0.1144375276068323,-0.9209010076921414,False,True,False,False,False,False,True,False,False
7077205630099914752,中药饮片,-0.2468208896587667,-0.2662067639284787,-0.3091841336389597,-0.2939969025317789,-0.3486858496136118,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7077206066039619584,中药饮片,-0.0438712826092698,-0.0128032234936539,-0.0572000130094278,0.0725553247636929,-0.1002406596064215,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7076801068725960704,中药饮片,0.197735392449655,0.1899196088542059,0.1443872834941977,0.1511022306127226,0.0985154923993307,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7076801355737726976,中药饮片,-0.0003820810986633,-0.0301794662663276,-0.0715991056168296,-0.1081025586890753,-0.1115981540067502,-0.8857240330425695,True,False,False,False,False,False,True,False,False
7076800246810148864,中药饮片,0.0672677879178355,0.0436695655175355,0.0003963574201795,-0.0243191924501103,-0.0420335008047369,-0.906243934921486,True,False,False,False,False,False,True,False,False
7076799824888070144,中药饮片,1.0771836896641414,1.057283727256835,1.0083328399383074,0.9051525267634074,0.951747259224024,-0.9165038858609454,True,False,False,False,False,False,True,False,False
7076801785784172544,中药饮片,-0.0052142145998418,-0.0272834258042153,-0.0715991056168296,-0.0845384869343664,-0.1144375276068323,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7076800588964954112,中药饮片,-0.0003820810986633,-0.0012190616452048,-0.0442408296627661,-0.003373350890369,-0.0860437916060106,-0.9045548298810016,True,False,False,False,False,False,True,False,False
7076801576635203584,中药饮片,0.0092821859036936,-0.0200433246489346,-0.0572000130094278,-0.0976296379092047,-0.093142225606216,-0.8363409724768248,True,False,False,False,False,False,True,False,False
7077204844305711104,中药饮片,0.5166562035274358,0.4433231492890306,0.3963714041237297,0.2034668345120757,0.346960682406521,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7076801996636028928,中药饮片,-0.1405139526328398,-0.135884943133426,-0.1795923001723433,-0.1107207888840429,-0.2209140376099139,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7076802220561530880,中药饮片,-0.0052142145998418,-0.034523526959496,-0.0787986519205305,-0.1107207888840429,-0.1215359616070378,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7077204522544136192,中药饮片,-0.1888352876446247,-0.1938057523756716,-0.2371886706019506,-0.1892676947330726,-0.2777015096115575,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7078994561443823616,中药饮片,0.2827809420703965,0.3202414296492586,0.2739791169608142,0.3919794085497469,0.2262873044030286,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7078996156503556096,中药饮片,0.2267281934567259,0.2333602157858901,0.1875845613164032,0.2296491364617523,0.1411060964005633,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7078995456697040896,中药饮片,-0.1308496856304828,-0.1286448419781452,-0.1723927538686424,-0.1107207888840429,-0.2138156036097085,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7078994846702108672,中药饮片,3.6768715132981726,3.5058859379727703,3.4417794905892154,2.7169678216810254,3.349598264493421,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7078995720627290112,中药饮片,0.168742591442584,0.1884715886231497,0.1443872834941977,0.224412676071817,0.0999351791993718,-0.9099082031141504,True,False,False,False,False,False,True,False,False
7079371577036374016,中药饮片,-0.2178280886516957,-0.2763429055458717,-0.3178235892034008,-0.4091990311103557,-0.3557842836138172,-0.8652412376769968,True,False,False,False,False,False,True,False,False
7078995068698492929,中药饮片,-0.0921926176210548,-0.085204235046461,-0.1291954760464369,-0.0583561849846898,-0.1712249996084759,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7080439263455870976,中药饮片,0.033442853409586,0.0436695655175355,0.0003963574201795,0.0673188643737576,-0.0420335008047369,-0.906243934921486,True,False,False,False,False,False,True,False,False
7080439458352594944,中药饮片,1.927639185871557,1.8261824699476457,1.771484748130604,1.381670422247521,1.7027615764457595,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7080438848740130816,中药饮片,-0.2033316881481602,-0.218422096303626,-0.2602272187737935,-0.2390140684374581,-0.2989968116121738,-0.8839504040686418,True,False,False,False,False,False,True,False,False
7080438609337647104,中药饮片,1.0288623546523563,1.1456129613512591,1.094727395582718,1.3554881202978444,1.0355087804264484,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7080438317036601344,中药饮片,0.14941405743787,0.1175185973013988,0.0723918204571886,0.0201907208643398,0.0275311523972763,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7080439033344032768,中药饮片,0.4006849994991519,0.3607859961188305,0.3243759410867206,0.2191762156818817,0.2859141500047543,-0.8622727166095213,True,False,False,False,False,False,True,False,False
7078995920230023168,中药饮片,1.4637543697584212,1.3917764006308035,1.3395119699085494,1.0674827988514022,1.2768555364334333,-0.9209010076921414,False,True,False,False,False,False,True,False,False
7081537664830668800,中药饮片,-0.2951422246705517,-0.309647370860163,-0.3523814114611652,-0.3201792044814555,-0.3912764536148445,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7081537890563915776,中药饮片,0.0672677879178355,0.037877484593311,-0.0068031888835214,-0.0452650340098515,-0.0505516216049834,-0.9209010076921414,True,False,False,False,False,False,True,False,False
7082190520122343424,中药饮片,-0.1018568846234118,-0.1605012870613804,-0.201190939083446,-0.3044698233116495,-0.2393699660104481,-0.8659369848021856,True,False,False,False,False,False,True,False,False
7082190292828815360,中药饮片,-0.2709815571646592,-0.2908231078564331,-0.3322226818108026,-0.3175609742864878,-0.3699811516142281,-0.8571746043414685,True,False,False,False,False,False,True,False,False
